Dates,text,label
05-Mar-12,Short M&M on any bounce: Edelweiss,0
02-Mar-12,Hold Mahindra and Mahindra; target of Rs 740: Emkay,0
01-Mar-12,Dipan Mehta overweight on auto space,0
01-Mar-12,Demand for Stylish New Xylo & XUV 500 push M&M sales up,0
01-Mar-12,India carmakers post steady sales growth in Feb,0
01-Mar-12,"Mahindra Feb auto sales up 29%, tractor sales fall",0
29-Feb-12,Ssangyong Motor says to invest $263 mln in new vehicles,0
28-Feb-12,Budget Expectations: M&M against imposing additional duty on diesel cars,1
28-Feb-12,Super Six stocks you can bet on Feb 28,1
23-Feb-12,Tech Mahindra awaits word from Etisalat on contract,1
22-Feb-12,"See upside in M&M, says Sudarshan Sukhani",1
21-Feb-12,Mahindra in talks to set up assembly line in Russia,1
17-Feb-12,"Tata Motors a trading bet, says Sukhani",1
17-Feb-12,F&O Check: 5 stocks likely to surge on short covering,1
15-Feb-12,"SAAB could bring in tech, R&D infra benefits: M&M",1
15-Feb-12,High-conviction stock ideas for Feb 2012: PINC Research,1
15-Feb-12,Sukhani's view on M&M,1
15-Feb-12,Super Six: Top chart picks for Feb 15,1
14-Feb-12,Mahindra and Mahindra may rally to Rs 780: SP Tulsian,1
13-Feb-12,M&M's Pawan Goenka bats for dual pricing of diesel,0
13-Feb-12,India's carmakers on fast track to capacity glut,0
10-Feb-12,Accumulate M&M; target of Rs 748: PLilladher,0
10-Feb-12,Buy M&M; target of Rs 793: LKP,0
10-Feb-12,Buy M&M; target of Rs 815: Emkay,0
09-Feb-12,Buy M&M; target of Rs 885: PINC Research,0
08-Feb-12,"Mahindra launches new Xylo; price raised up to Rs 15,000 ",0
08-Feb-12,Sell Mahindra and Mahindra: Rajesh Agarwal,0
08-Feb-12,Slowdown looms: Analysts cut M&M forecast on weak Q3,0
08-Feb-12,Houseviews: Brokerages call on four stocks!,0
07-Feb-12,M&M Q3 net down higher-than-expected 10% at Rs 662 cr,0
07-Feb-12,M&M can test Rs 725-730: Arunesh Madan,0
07-Feb-12,M&M Q3 PAT seen down 5% at Rs 691 cr,0
06-Feb-12,"Buy M&M, short Tata Motors: Abhijit Paul",0
03-Feb-12,M&M takes U-turn: Sells stake in Engines Engineering,0
02-Feb-12,Diwan`s view on Ashok Leyland,0
02-Feb-12,Sukhani bullish on Mahindra and Mahindra,0
01-Feb-12,"Buy Tata Motors on dips, says Sukhani",0
01-Feb-12,M&M to ramp up XUV-500 production; see UV sector growth,0
27-Jan-12,6 stocks likely to see lot of action,0
24-Jan-12,Super Six: Stocks you can bet on Jan 24,0
20-Jan-12,"Buy Sun Pharmaceutical, says Sukhani",0
17-Jan-12,"Maruti Suzuki hikes prices by up to Rs 17,000; stock jumps",0
16-Jan-12,16 stocks to watch: PINC Research,0
10-Jan-12,"Two-wheelers, LCVs to drive Q3 auto sales growth up 20-22%",1
10-Jan-12,Automobiles sector results preview for Q3FY12: Emkay,1
10-Jan-12,Will never see growth below 6% in India: Anand Mahindra,1
09-Jan-12,Mahindra Solar commissions 5MW plant in Rajasthan,0
09-Jan-12,Automobiles sector results preview for Q3FY12: PINC,0
09-Jan-12,"Bull's Eye: Short IDFC, Pantaloon; Buy M&M, Bata",0
06-Jan-12,Earnings growth for Q3 likely to be weak: Edelweiss,0
06-Jan-12,Buy Mahindra & Mahindra; target Rs 665: IIFL,0
06-Jan-12,M&M sees only 10% growth in the tractor industry in FY13,0
06-Jan-12,Bhat`s view on IT space,0
06-Jan-12,"Bajaj Auto, M&M good bets in auto space, says Bhat",0
05-Jan-12,"Hero Motocorp, Bajaj Auto may see more downside: Baliga",0
04-Jan-12,"M&M may slip to Rs 615, says Sukhani",0
04-Jan-12,"Short M&M on every rally, says Manghnani",0
04-Jan-12,Bhatia overweight on Mahindra and Mahindra,0
03-Jan-12,"Buy Punj Lloyd, avoid M&M: Sukhani",0
03-Jan-12,Buy Tata Motors at current levels: Prayesh Jain,0
03-Jan-12,"Buy Mahindra and Mahindra, says Prayesh Jain",0
03-Jan-12,"Prefer Tata Motors, M&M over Bajaj Auto: PN Vijay",0
03-Jan-12,M&M a top pick in auto space: Hitesh Goel,0
03-Jan-12,Mahindra and Mahindra may see further downside: Sukhani,0
03-Jan-12,"BofA cuts M&M to underperform, lowers price",0
02-Jan-12,"Short Ashok Leyland, TVS Motor, M&M on rally: Sukhani",0
02-Jan-12,Three-wheelers are the only trouble: M&M,0
30-Dec-11,"Bull's Eye: Short SAIL, Suzlon; buy M&M, L&T",0
29-Dec-11,"Hemen Kapadia`s view on Tata Motors, Jindal Steel",0
28-Dec-11,M&M hikes XUV500 prices by up to Rs 55000 from Jan,0
28-Dec-11,"Go long on M&M, short BHEL: Manoj Murlidharan",0
22-Dec-11,M&M set to ride on strong tractor demand in FY13 ,1
22-Dec-11,Confident Pawan Goenka sees 10-12% growth in tractor sector,1
21-Dec-11,Pantaloon Retail may settle around Rs 120: Tulsian,1
21-Dec-11,Buy Mahindra & Mahindra; target Rs 920: Emkay,1
20-Dec-11,"Tata Motors, M&M top picks in auto space, says Rajen Shah",0
20-Dec-11,"Bull's Eye: Short Exide, IDFC; buy Shree Renuka, Lanco",0
20-Dec-11,FMCG is a space to bet on: Gautam Shah,0
16-Dec-11,16 stocks you should buy in falling market: PINC,0
16-Dec-11,"Below Rs 690, ICICI Bank may test Rs 660-630: Manghnani",0
15-Dec-11,"Buy Hero Moto, Bajaj Auto, M&M at current levels:  Tulsian",0
15-Dec-11,Mahindra to raise vehicle prices by up to 3% in 2012,0
15-Dec-11,Super Six stocks you can bet on Dec 15,0
07-Dec-11,Ashok Leyland has target of Rs 28: Sukhani,0
05-Dec-11,Maruti Suzuki India may move upto Rs 1040: Gupta,1
02-Dec-11,Sales momentum to continue in next couple of months: M&M,1
01-Dec-11,Interest rate peaking next trigger for auto sector: Expert,1
30-Nov-11,"Tata Motors looks good, says Sukhani",1
25-Nov-11,Take long position in M&M: Sukhani,0
25-Nov-11,Tractor industry's October 2011 sales up 22% YoY,0
24-Nov-11,"Maruti Suzuki, M&M good bets: Dilip Bhat",0
24-Nov-11,Super Six buy or sell call for Nov 24,0
22-Nov-11,"Bull's Eye: Short RIL, Titan, Rel Cap; pick Idea, M&M",0
21-Nov-11,"Buy M&M on dips, says Anu Jain",0
17-Nov-11,Mahindra & Mahindra signs MOU with Telephonics Corp,0
16-Nov-11,Top 15 companies you should keep an eye on: PINC Research,0
15-Nov-11,Buy Mahindra & Mahindra; target Rs 898: PINC Research,0
14-Nov-11,Nandurkar likes M&M with medium term perspective,1
14-Nov-11,M&M makes open offer for 27% stake in Swaraj Autombiles,1
14-Nov-11,M&M tightens its grip; Makes open offer for Swaraj Auto,1
14-Nov-11,"Buy M&M around Rs 780- 785 levels, says Diwan",1
14-Nov-11,"Stay away from sugar stocks, says Sukhani",1
14-Nov-11,Buy Mahindra and Mahindra; target Rs 870: IIFL,1
14-Nov-11,M&M Q2 revenues up 38% at Rs 7307 cr,1
14-Nov-11,M&M Q2 net down 2.8% at Rs 737 cr,1
14-Nov-11,M&M Q2 PAT seen up 2% at Rs 773 cr,1
11-Nov-11,Avoid high beta stocks: Anil Manghnani,1
09-Nov-11,October car sales suffer biggest fall in a decade,1
09-Nov-11,"Bull's Eye: Buy Aban Offshore, REC, HDIL; short VIP Ind",1
04-Nov-11,"Bajaj Auto, M&M top picks in auto space, says Singal",1
04-Nov-11,Darashaw bullish on M&M,1
02-Nov-11,Tulsian positive on Escorts,1
02-Nov-11,Book profits in M&M on every rally: Phani Sekhar,1
01-Nov-11,High Oct sales figures are not an aberration: M&M ,1
01-Nov-11,Tata Motors can test Rs 210-215: Thunuguntla,1
31-Oct-11,Invest in Mahindra and Mahindra: Puneet Kinra,1
31-Oct-11,"Buy Maruti Suzuki on dips, says Rakesh Bansal",1
31-Oct-11,Buy M&M on declines: Amit Gupta,1
28-Oct-11,Go long on M&M: Vishal Kshatriya,1
28-Oct-11,Super Six short term picks for Oct 28,1
25-Oct-11,"Bull's Eye: Buy Redington, GAIL; Short Delta Corp",1
24-Oct-11,"Buy Mahindra and Mahindra, says Bhanushali",1
24-Oct-11,Diwali Dhamaka: Emkay handpicks 10 stocks for investment,1
24-Oct-11,Bull's Eye: Top chart picks for today,1
21-Oct-11,"Hero Motocorp, M&M top picks: UBS Securities",1
19-Oct-11,Ashok Leyland a good investment bet: Mohindar,0
19-Oct-11,Mohindar bullish on M&M,0
19-Oct-11,"Bhat bullish on M&M, Maruti Suzuki",0
19-Oct-11,M&M can test Rs 835-845: Shrikant Chouhan,0
19-Oct-11,6 trading stocks for short term gain ,0
17-Oct-11,M&M a top pick in auto space: Murlidhar,0
17-Oct-11,Buy M&M; target of Rs 840: IIFL,0
17-Oct-11,M&M can touch Rs 845-860: Aditya Agarwal,0
14-Oct-11,13 top-shelf stocks from PINC Research,0
13-Oct-11,"M&M, Tata Motors top picks: Religare",0
13-Oct-11,"Buy Mahindra and Mahindra, says Rajesh Jain",0
13-Oct-11,Super Six stocks you can bet on October 13,0
12-Oct-11,XUV5OO sold for 4 mnths; suspends bookings: Mahindra,0
11-Oct-11,M&M Sep qtr PAT seen at Rs 832cr: Angel Broking,0
10-Oct-11,Mahindra launches Verito Executive,0
10-Oct-11,"Auto cos' Q2 margins may slip on high costs, discounts",0
10-Oct-11,Invest in Mahindra and Mahindra on dips: VK Sharma,0
03-Oct-11,Mahindra plans affordable houses up to Rs 10 lakh,0
03-Oct-11,"New launches, festive zeal boost most auto sales in Sept",0
30-Sep-11,Buy M&M; target of Rs 865: Sharekhan,0
30-Sep-11,"Buy Mahindra & Mahindra, says Sanjay Vaid",0
30-Sep-11,Killer price key to likely success of Mahindra XUV500 SUV,0
30-Sep-11,Bull's Eye: 12 intraday picks for September 30,0
29-Sep-11,"Bajaj Auto, M&M good investment bets: Mavani",0
29-Sep-11,M&M has target around Rs 880: Mohindar,0
28-Sep-11,Ashok Leyland to launch LCV 'Dost' nationwide in six months,0
26-Sep-11,Tulsian`s view on EIH,0
22-Sep-11,Mahindra to raise tractor prices by 1.5%,0
21-Sep-11,Ssangyong to launch four new models by 2016,0
16-Sep-11,PINC Research handpicks 16 stocks from market,1
16-Sep-11,Mahindra and Mahindra can test Rs 880: Mohindar,1
16-Sep-11,"Go long in M&M, says Vishal Kshatriya",1
16-Sep-11,Super Six stocks you can bet on Sept 16,1
15-Sep-11,Interest rate hike to impact festive season sales: M&M,0
15-Sep-11,M&M can touch Rs 830: Rohit Shinde,0
15-Sep-11,Invest in Bajaj Auto: Rohit Shinde,0
15-Sep-11,"We're seeing growth but not at last year's pace, says M&M",0
15-Sep-11,Buy Mahindra and Mahindra: Rajesh Jain,0
15-Sep-11,Super Six trading picks for the day,0
12-Sep-11,Happy with our export performance: M&M,0
12-Sep-11,"HDFC Bank a better bet, says Anu Jain",0
09-Sep-11,Invest in Mahindra and Mahindra: Shailesh Kadam,0
08-Sep-11,M&M rolls out Bolero variant at Rs 6.33 lakh,0
08-Sep-11,"Hold Hero Motocorp, says Jai Bala",0
07-Sep-11,"Land Bill: We need a comprehensive legislation, says M&M",0
07-Sep-11,Hold Mahindra and Mahindra: Shardul Kulkarni,0
07-Sep-11,Invest in Mahindra and Mahindra: Salil Sharma,0
07-Sep-11,Buy Mahindra and Mahindra: Rajesh Agarwal,0
07-Sep-11,Bull's Eye: 12 buying ideas for the day,0
06-Sep-11,"M&M, Tata Motors best picks in auto space: Irani",0
06-Sep-11,Mahindra to relaunch Stallio motorcycle by November,0
05-Sep-11,"M&M plans acquisitions in UK, Europe in IT space: Report",0
05-Sep-11,Land Acquisition Bill: Experts weigh pros and cons,0
05-Sep-11,Mahindra hikes vehicle prices by up to 2%,0
05-Sep-11,"Buy M&M on dips, says Anu Jain",0
02-Sep-11,PN Vijay`s view on auto space,0
02-Sep-11,Anand Mahindra outlines M&M's retail strategy,0
02-Sep-11,Mahindra set to launch global SUV by Dec 2011,0
02-Sep-11,Manghnani positive on Idea Cellular,0
30-Aug-11,SsanYong showcases concept of premium crossover,0
30-Aug-11,Not giving up on two-wheeler business yet: Anand Mahindra,0
30-Aug-11,Buy Mahindra and Mahindra: LKP,0
30-Aug-11,Super Six stocks you can bet on August 30,0
29-Aug-11,New bank license guidelines: Who qualifies & who lucks out?,0
29-Aug-11,Hero Motocorp can test Rs 2000: Anu Jain,0
29-Aug-11,Buy Mahindra and Mahindra at Rs 705: Agarwal,0
29-Aug-11,Super Six trading ideas for the day,0
25-Aug-11,"Avoid Tata Motors, Maruti Suzuki: Hemant Thukral",0
24-Aug-11,Houseviews: Brokerages recommend auto stocks,0
23-Aug-11,"Most Americans not open to buying cars from India, China",0
22-Aug-11,Prefer M&M over Tata Motors: Dhawan,0
19-Aug-11,"Buy blue chip auto stocks, says PN Vijay",0
18-Aug-11,Buy Idea Cellular above Rs 97: LKP,0
16-Aug-11,Top stocks picks: PINC Research,0
16-Aug-11,Buy M&M; target of Rs 806: Motilal Oswal,0
12-Aug-11,Hold Tata Motors: Madhumita Ghosh,0
11-Aug-11,India's GDP will grow only 7.5% in FY12: Anand Mahindra,0
11-Aug-11,Mahindra Grp launches multi-media movement 'Spark the Rise',0
11-Aug-11,Buy M&M; target of Rs 775: ICICIdirect.com,0
11-Aug-11,Buy M&M; target of Rs 815: Angel Broking,0
11-Aug-11,Buy M&M; target of Rs 838: PINC Research,0
10-Aug-11,Mahindra and Mahindra looks strong: Raamdeo Agrawal,0
10-Aug-11,"Buy M&M, L&T, Tata Chemicals, PTC India: Sharekhan",0
09-Aug-11,M&M may rally upto Rs 705-710: Datta,1
09-Aug-11,"Hold M&M, says Dharmesh Kant",1
09-Aug-11,"M&M, SsangYong to develop joint product platform in 3-4 yrs",1
09-Aug-11,Buy M&M; target of Rs 735: Sharekhan,1
08-Aug-11,M&M can test Rs 705-710: Kulkarni,0
08-Aug-11,M&M Q1 beats street; net up 8% on strong sales growth,0
08-Aug-11,"Hold M&M, says Salil Sharma",0
08-Aug-11,M&M Q1 PAT seen up 3.5% at Rs 582cr YoY,0
05-Aug-11,M&M looks weak: Aditya Agrawal,0
05-Aug-11,See further downside in Sterlite Ind: Bhamre,0
05-Aug-11,"Stay invested in M&M, says SP Tulsian",0
04-Aug-11,Buy M&M around Rs 680: PN Vijay,0
04-Aug-11,Road block ahead? Car owners may not get subsidised diesel,0
04-Aug-11,M&M may slip to Rs 660-665: LKP,0
04-Aug-11,Sell Mahindra & Mahindra: Ashish Chaturmohta,0
04-Aug-11,Tata Motors may slip to Rs 880-900: Shruti Vora,0
03-Aug-11,Europe demand pickup to aid Mahindra Forging's FY12 growth,0
01-Aug-11,FM looking to unleash 2nd wave of reforms: Anand Mahindra,0
01-Aug-11,M&M confident of outgrowing the market in August,0
28-Jul-11,Petronet LNG has target of Rs 190-195: IIFL,0
27-Jul-11,Sell Mahindra & Mahindra: Salil Sharma,0
26-Jul-11,"Despite rate hike looming, Mah & Mah dismisses any slowdown",0
26-Jul-11,Buy Mahindra and Mahindra on dips: Ajay Srivastava,0
25-Jul-11,M&M may see upside from current level: ICICI Direct,1
25-Jul-11,Buy Mahindra and Mahindra; target of Rs 750: IIFL,1
21-Jul-11,M&M launches open offer to acquire 20% stake in EPC Inds,1
20-Jul-11,Mahindra Powerol plans pan-India expansion,0
19-Jul-11,Exit Mahindra and Mahindra: Siddharth Bhamre,0
15-Jul-11,PINC power picks for the month of July 2011,0
14-Jul-11,"Hold Mahindra & Mahindra, says Siddharth Bhamre ",0
11-Jul-11,Mahindra not to acquire Scooters India now: Pawan Goenka,0
11-Jul-11,M&M Jun qtr PAT seen up 7.4% at Rs 604.1cr: PLilladher,0
07-Jul-11,"Slowing sales, high costs to weigh on auto cos Q1 earnings",0
06-Jul-11,M&M launches double cabin pick up Genio DC,0
06-Jul-11,Autos in rough weather; 2-wheelers thrive: PINC Research,0
06-Jul-11,Farm mechanisation is driven by lack of labour: VST Tillers,0
05-Jul-11,BT to stay invested in Tech Mahindra,0
05-Jul-11,"Go long on M&M, says Salil Sharma",0
05-Jul-11,Hold Mahindra and Mahindra: Radhika Gupta,0
04-Jul-11,Mahindra & Mahindra bets big on scooters,0
04-Jul-11,Invest in Mahindra and Mahindra: Gaurang Shah,0
04-Jul-11,Passenger car sales to moderate to 8-10% in FY12: Sharekhan,0
01-Jul-11,"Albeit interest rates are a worry, we grew 29% in June: M&M",0
28-Jun-11,"MNAL to grow dealer network, up LCV production in AP plant",0
24-Jun-11,Buy Mahindra & Mahindra: Kamlesh Kotak,0
24-Jun-11,10 stocks that you can buy/sell today,0
23-Jun-11,M&M asks Maharashtra to keep commitments on incentives,0
23-Jun-11,M&M asks Maharashtra to keep commitments on incentives,0
22-Jun-11,Mahindra banks on new auto products,0
20-Jun-11,Swaraj brand of M&M eyes over 10-15% growth in 2011-12,0
20-Jun-11,Edelweiss says car sales growth could slow to 10% in FY12,0
16-Jun-11,Auto industry majors feel RBI rate hike will dampen demand,0
16-Jun-11,Hold your breath: M&M may not dump just-hiked rates on you!,0
15-Jun-11,PINC Research handpicks 14 stocks from diverse sectors,0
13-Jun-11,"Cut import duties on automobiles, components: Ratan Tata",0
10-Jun-11,Maruti Suzuki a best bet: Sekhar,0
09-Jun-11,Raamdeo Agrawal view on auto stocks,0
09-Jun-11,"May car sales growth slowest in 2-yrs, demand to moderate",0
08-Jun-11,Buy Mahindra & Mahindra: Agarwal,0
08-Jun-11,Morgan Stanley downgrades M&M to equal weight,0
07-Jun-11,Buy M&M; target of Rs 836: PINC Research,0
03-Jun-11,Buy M&M; target of Rs 805: Way2Wealth,0
03-Jun-11,Buy Mahindra and Mahindra; target of Rs 804: LKP,0
02-Jun-11,"Goldman bearish on Hero Honda, M&M; likes Bajaj Auto, Bosch",0
02-Jun-11,Mah Scorpio introduces entry-level Model: Scorpio Ex,0
01-Jun-11,Expect tractor sales to grow 13-14% this year: M&M,0
01-Jun-11,"M&M total May sales rise 20% to 34,323 units",0
31-May-11,FY11 margins are best in class: Mahindra and Mahindra,1
31-May-11,Emkay recommends 8 stocks to buy for month of June,1
30-May-11,Mah and Mah declares dividend at Rs 10.50 per share,1
30-May-11,Enter M&M around Rs 620-630 levels: Angel Broking,1
30-May-11,Buy Mahindra & Mahindra at lower levels: Baliga,1
30-May-11,"Short Maruti Suzuki, Tata Motors: Mohindar",1
30-May-11,M&M pegs capex of Rs 5800 cr over next 3-years,1
30-May-11,M&M says high input costs to restrict operating margins,1
30-May-11,M&M Q4 net profit up 6.5% at Rs 607 cr,1
30-May-11,Exit Mahindra and Mahindra at around Rs 800: Tulsian,1
27-May-11,Good opportunity to enter M&M: Mehta,1
27-May-11,Buy Mahindra and Mahindra: Gaurang Shah,1
27-May-11,"Bull's Eye: What's hot on the charts, and what's not",1
23-May-11,Renault India aims to sell 1 lakh units by end-2013,1
20-May-11,Govt may call for global bids for Scooters India: Sources,1
19-May-11,Malkani neutral on auto space,1
18-May-11,Accumulate M&M; target of Rs 798: P Lilladher,1
16-May-11,Does your portfolio include these 15 stocks?,0
12-May-11,"Below Rs 695, M&M can slip to Rs 680: Salil Sharma ",0
11-May-11,Buy Maruti Suzuki at lower levels: Diwan,1
09-May-11,Buy M&M; target of Rs 735: IIFL,0
09-May-11,M&M may outperform auto pack: Sampriti Capital,0
06-May-11,Sell Mahindra and Mahindra: Aditya Birla Money,1
06-May-11,Buy banking stocks on corrections: Srivastava,1
04-May-11,Stay invested in Mahindra and Mahindra: Tulsian,1
03-May-11,"Buy M&M, Tata Motors on any dip: Doshi",1
02-May-11,Expect tractor sector to grow at 15% in FY12: M&M,1
27-Apr-11,M&M launches Verito in a new price range,1
26-Apr-11,Renault supports M&M to transform Logan to Verito,1
26-Apr-11,SEL to enhance engine capacity on growing demand from M&M,1
21-Apr-11,M&M a top bet in auto space: Motilal Oswal,1
20-Apr-11,M&M may head towards Rs 826 mark: Manghnani,1
15-Apr-11,Check out top 16 stock picks for month of April: PINC,0
15-Apr-11,M&M Mar qtr PAT seen up at Rs 626.6 cr: PLilladher,0
13-Apr-11,Buy Mahindra and Mahindra; target of Rs 832: KRChoksey,0
13-Apr-11,M&M Mar qtr PAT seen up at Rs 680.2 cr: MOST,0
13-Apr-11,M&M Mar qtr PAT seen up at Rs 611.4cr: Angel Broking,0
11-Apr-11,"Hero Honda, Bajaj Auto top picks in auto sector: Bala",0
11-Apr-11,Salil Sharma view on auto space,0
08-Apr-11,"Car sales seen slowing in 2011, costs to weigh",0
07-Apr-11,Mah & Mah Mar qtr PAT seen up at Rs 668.5 cr: PINC Research,0
07-Apr-11,"Technology, automobiles will lead rally: ICICI Sec",0
05-Apr-11,Which sectors were buzzing on Deal Street this quarter?,0
04-Apr-11,Prefer Bajaj Auto to Hero Honda: Irani,0
01-Apr-11,Bajaj Auto a good bet: Mavani,0
01-Apr-11,M&M records highest-ever sales figure in March,0
31-Mar-11,M&M eyes India launch of Ssangyong SUVs next year,0
31-Mar-11,Ashok Leyland can go up to Rs 60-60.5: Anu Jain,0
28-Mar-11,Irani positive on auto sector,0
25-Mar-11,Mahindra Forgings foresees good results from German plant,0
24-Mar-11,Buy Mahindra and Mahindra; target of Rs 743: Firstcall Research,0
23-Mar-11,Mahindra & Mahindra to open new tractor plant in Andhra Pradesh,0
23-Mar-11,Tata Motors may trade in Rs 1120-1165 range: Gupta,0
22-Mar-11,Will further interest rate hikes drive auto cos like M&M off the road?,0
22-Mar-11,"Indian auto industry to grow 15-17% in FY12, says M&M's Pawan Goenka ",0
22-Mar-11,Kinetic Motor to invest Rs 20 crore in group company,0
21-Mar-11,Maruti Suzuki has support at Rs 1050: Gandhi,0
18-Mar-11,FY12 to be heavy on investment: Pawan Goenka,0
17-Mar-11,Pawan Goenka appointed as SsangYong's Chairman,0
17-Mar-11,M&M sees short-term impact on component supplies,0
16-Mar-11,Lokesh Machines order book at around Rs 200cr for FY12,0
16-Mar-11,See no impact due to Japanese crisis: Autoline Industries  ,0
15-Mar-11,Mahindra & Mahindra completes acquisition of majority stake in SsangYong Motor Company,0
15-Mar-11,"M&M to boost development, brand spend at Ssangyong",0
14-Mar-11,"Buy ICICI Bk, HDFC Bk call options ahead of RBI meet:Dhawan",0
09-Mar-11,Motilal Oswal Securities positive on Mahindra & Mahindra,0
09-Mar-11,Mahindra targets $500-750m in 5 years from CISCO deal ,0
09-Mar-11,"Buy M&M, Tata Motors on every dip: Morgan Stanley",0
08-Mar-11,Mahindra Group inks strategic alliance with Cisco Systems,0
08-Mar-11,M&M ties with Cisco for technology service,0
08-Mar-11,Hemang Jani positive on IT space,0
07-Mar-11,Hold Tata Motors: SP Tulsian,1
07-Mar-11,Sell Mah and Mah; target of Rs 650/630: Aditya Birla Money,1
07-Mar-11,Sell Mahindra and Mahindra: Manghnani,1
04-Mar-11,Mehta positive on Mahindra & Mahindra,1
03-Mar-11,Malkhani`s view on auto sector,1
03-Mar-11,Mahindra and Mahindra can test Rs 725-728: Diwan,1
01-Mar-11,February emerged as high-speed track for auto companies,1
01-Mar-11,Mahindra and Mahindra has target of Rs 673: Bothra,1
01-Mar-11,Expect March to see all-time high in sales: M&M,1
01-Mar-11,India auto sales rise in February,1
25-Feb-11,Hero Honda looks attractive: Mehta,0
25-Feb-11,"Prefer M&M, Maruti Suzuki: Mehta",0
23-Feb-11,M&M Finance raises Rs 426 cr via QIP,0
22-Feb-11,Anand Mahindra offers to resign from NACIL board,0
21-Feb-11,Buy Mahindra and Mahindra; tgt of Rs 775: Anagram Research,0
18-Feb-11,Expect a benign approach from FM this budget: M&M,0
17-Feb-11,"M&M, Ashok Leyland look weak: Anu Jain",0
15-Feb-11,"M&M, Maruti Suzuki top picks: Religare Capital",0
15-Feb-11,Buy Mahindra and Mahindra; target of Rs 794: Angel Broking,0
14-Feb-11,Tata Motors looks under-priced right now: Dilip Bhat,0
11-Feb-11,Renault bids adieu to Mahindra's outlets,1
11-Feb-11,Mahindra goes the construction vehicle business way,1
11-Feb-11,Accumulate Mahindra & Mahindra; tgt of Rs 734: P Lilladher,1
10-Feb-11,Mahindra announces entry into Micro Irrigation Business,1
10-Feb-11,"M&M, Central Bank top picks: Motilal Oswal",1
10-Feb-11,Buy Mahindra and Mahindra; target of Rs 861: LKP,1
10-Feb-11,Buy Mahindra and Mahindra; target of Rs 883: PINC Research,1
10-Feb-11,Buy M&M at lower levels: Baliga ,1
10-Feb-11,Mahindra to launch open offer for EPC stake on Apr 6,1
09-Feb-11,M&M Q3 net profit up 78% at Rs 735 cr,1
09-Feb-11,Hold Mahindra and Mahindra: Gupta,1
09-Feb-11,Buy M&M; tgt of Rs 899: Anand Rathi Securities,1
09-Feb-11,M&M Q3 profit after tax seen up 57% at Rs 650 cr,1
07-Feb-11,To invest over $100m in aerospace biz: Anand Mahindra,0
04-Feb-11,Significant unrealised potential in UK-India trade: Tata,0
01-Feb-11,Growth slows for India carmakers,1
01-Feb-11,See demand momentum continue going forward: M&M,1
01-Feb-11,January auto sales in top gear,1
01-Feb-11,M&M January vehicle sales up 22% yoy: Goenka ,1
28-Jan-11,Pick M&M on 7-10% dip: Dilip Bhat,1
27-Jan-11,"Short Mphasis, M&M, says Hemen Kapadia",1
27-Jan-11,"Goldman Sachs downgrades Hero Honda, M&M",1
25-Jan-11,Mahindra Group buys strategic stake in the east India Company,1
25-Jan-11,Buy Mahindra and Mahindra; target of Rs 820: IIFL,1
24-Jan-11,Mahindra and Mahindra can retest Rs 814: Thacker,1
18-Jan-11,Why 'Rise' is the new Mahindra mantra?,1
14-Jan-11,"Interest rates, commodity price to pressurise auto cos: M&M",0
13-Jan-11,Sell M&M: Fortune Equity,0
13-Jan-11,Q3 earnings: Auto sector preview and expert picks,0
13-Jan-11,Buy Mah and Mah; target of Rs 880: Emkay,0
12-Jan-11,Short Mah and Mah; target of Rs 670/625: Aditya Birla Money,0
11-Jan-11,"India's 2010 auto sales up 31%, seen slowing",0
11-Jan-11,Q3 earnings: How will different sectors fare?,0
11-Jan-11,M&M qtr PAT seen up 44.1% at Rs 611.4cr: Angel,0
11-Jan-11,Short Mah and Mah; target of Rs 670/625: Aditya Birla Money,0
10-Jan-11,M&M Dec qtr PAT seen up 69.5% at Rs 701.4cr: PINC,0
05-Jan-11,M&M to raise vehicle prices,0
04-Jan-11,December car sales signal continued growth,0
04-Jan-11,Don't expect to match 2010 sales in 2011: Pawan Goenka,0
03-Jan-11,"New models, discounts drive Dec auto sales up",1
03-Jan-11,See auto industry growing at 15% ahead: M&M,1
31-Dec-10,M&M continue to do well: Vikas Pershad,1
30-Dec-10,"Bajaj Auto, M&M top pick: IIFL India",1
27-Dec-10,"Mahindra and Mahindra, Tata Motors safe player: Udasi",0
27-Dec-10,Roaring ride of auto sector in 2010 ,0
22-Dec-10,"Above Rs 750, M&M can touch Rs 765: ICICI Sec",0
20-Dec-10,Rahul Mohindar bullish on auto space,0
20-Dec-10,Sell Mah and Mah; target of Rs 680/ 650: Aditya Birla Money,0
13-Dec-10,Mah and Mah has target of Rs 844: Thununguntla,0
13-Dec-10,Bull's Eye: Stocks to buy today,0
06-Dec-10,Buy Mahindra and Mahindra: Anu Jain,1
03-Dec-10,Buy Mah & Mah; target of Rs 899: Anand Rathi Securities,1
03-Dec-10,Buy 780 put of M&M: VK Sharma,1
02-Dec-10,Sanjeev Prasad positive on M&M,1
01-Dec-10,No immediate plan to hike prices: Mahindra and Mahindra,1
01-Dec-10,Auto sales in November decelerate,1
01-Dec-10,M&M to launch CNG version of Logan,1
26-Nov-10,Buy M&M; target of Rs 903: Firstcall Research,0
26-Nov-10,M&M to buy 5.5% of Tech Mah stake from BT,0
26-Nov-10,M&M has target of Rs 844: Thunuguntla,0
26-Nov-10,Bull's Eye: Stocks to buy today,0
24-Nov-10,Prefer Bajaj Auto in two-wheeler space: Gupta,0
